F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0.0,0.62600094,0.0,0.0,0.0,-100.0,0.510443,0.88313955,0.076423645,0.063194446,0.10476834,0.20123096,0.26547977,0.32818386,0.52391344,0.47979084,0.549084,0.8177192,0.9811984,0.8275544,0.74746865,0.7754403,0.8773419,1.0090985,1.1136475,1.2828841,1.2153827,1.2063597,1.044407,1.1155821,1.262819,1.2298079,1.1852689,1.2420821,1.2821463,1.2929691,0.046409708,0.009716281,72.916664,145.83333,322.91666,510.41666,0.2789599,244.52309,3.831479,108657.87,4.3465023,32.93472,-0.055766646,0.2419352,0.05191562,24.516626,1.7429857,6.3666587,4.4762363,8.716637,11.731793,-3.2303104,9.876747,-8.9982,-18.022293,-1.2771168,2.8946235,6.042961,2.2030103
0.0,0.6161275,0.0,0.0,0.0,-100.0,0.5077625,0.85754895,0.07406166,0.061805557,0.10112176,0.20104162,0.27059382,0.32026976,0.4750198,0.47604868,0.5504373,0.8224867,0.9786525,0.80676526,0.70117134,0.7616853,0.8963106,1.0692306,1.1014541,1.284937,1.1915799,1.160706,1.0577414,1.1862892,1.1295806,1.1176614,1.1255769,1.1298527,1.1552325,1.2248269,0.05284074,0.010096491,72.916664,145.83333,333.33334,541.6667,0.3468744,251.8531,3.91257,108919.625,4.0096517,28.150969,-0.05365001,0.2500462,0.046040293,25.76931,1.3220009,5.5641227,3.3402984,12.27728,8.73672,-7.106613,11.287379,-11.069283,-19.927336,-3.713373,4.2224536,5.2051425,7.961184
0.0,0.6055315,0.0,0.0,0.0,-100.0,0.5045795,0.83217424,0.080826394,0.06041667,0.094957314,0.1958394,0.27313313,0.31481287,0.42973605,0.4687221,0.5422817,0.8244421,0.97632104,0.7959098,0.7034836,0.78930634,0.9480715,1.0615424,1.0358173,1.2225491,1.1322783,1.1085978,1.1078606,1.2966641,0.9868067,1.0106634,1.0699743,1.0314666,1.050723,1.1645713,0.042286757,0.010940445,83.333336,135.41667,291.66666,416.66666,0.27835116,226.56493,3.5418403,91819.695,4.4970164,33.12498,-0.07294226,0.22576988,0.0626693,26.854273,0.96784145,7.306968,4.909662,20.09461,14.99866,-8.982831,15.635147,-7.481159,-24.44227,-4.9557204,-1.9622283,3.625496,6.7567544
0.0,0.60976446,0.0,0.0,0.0,-100.0,0.5123575,0.8162357,0.08862308,0.06041667,0.095431484,0.21011432,0.30043647,0.31449604,0.40105507,0.44516826,0.5468772,0.8338608,0.9838516,0.76969427,0.70473224,0.84799343,1.0075766,1.0263263,0.9558248,1.1301069,1.0899209,1.0718342,1.1679713,1.4124637,0.8819444,0.9533146,1.0509268,0.96890455,0.9632638,1.0880384,0.0512459,0.010822491,104.166664,135.41667,177.08333,281.25,0.32737717,194.84966,3.2477028,53658.23,5.262887,42.676167,-0.09236104,0.19982785,0.084182136,28.725082,3.214956,11.640926,5.422919,20.894712,13.266452,-7.668493,14.28603,-8.869571,-34.61467,-10.826076,-3.222336,5.719397,7.8938546
0.0,0.6004693,0.0,0.0,0.0,-100.0,0.49239048,0.80611706,0.087550275,0.07083333,0.09913101,0.23276652,0.33294633,0.3203782,0.37213635,0.41166016,0.5681906,0.8445926,0.98810816,0.73611784,0.70298123,0.8928372,1.0225654,1.0094107,0.8931834,1.0201372,1.0571524,1.0614781,1.2034734,1.4730374,0.84536624,0.9212126,1.0463889,0.9573161,0.92510796,1.0213678,0.047014207,0.009556181,93.75,135.41667,187.5,375.0,0.2849745,208.91307,3.3264647,64783.547,4.831183,37.797432,-0.07443466,0.21296334,0.078455575,27.572535,2.6785276,9.0449095,5.676945,21.041557,16.51374,-7.5463943,16.068056,-7.9923077,-38.7262,-10.713932,-4.970261,4.94152,5.1170917
0.0,0.60054755,0.0,0.0,0.0,-100.0,0.49181426,0.79778624,0.08172485,0.08055556,0.099711426,0.24798925,0.3582708,0.33421072,0.3576142,0.3815185,0.59635586,0.84955543,0.99203414,0.6946769,0.6930291,0.9196267,1.0092634,0.99120873,0.86895734,0.9509926,1.041318,1.0996684,1.1757278,1.4040695,0.85698205,0.8856373,1.0232571,0.9911403,0.95303965,0.96658736,0.05390218,0.008483447,104.166664,145.83333,197.91667,395.83334,0.35014185,214.52177,3.3390586,58719.984,4.7003207,38.522358,-0.075625114,0.22063084,0.07764557,28.788599,3.3747127,7.8410187,6.6741424,17.467386,13.270326,-8.158475,10.166665,-8.923507,-36.983765,-14.9234705,-3.9340096,8.191775,5.859522
0.0,0.5932157,0.0,0.0,0.0,-100.0,0.48893222,0.7961454,0.07315811,0.086111106,0.09691977,0.24305916,0.35283208,0.35003266,0.34679738,0.3796852,0.6216095,0.84784514,0.9956243,0.68250823,0.72236246,0.9431679,0.992862,0.97434455,0.8856337,0.9126351,1.0128071,1.1546971,1.0868555,1.2408909,0.93131995,0.9029941,1.0341738,1.0391064,1.0134016,0.9356114,0.044792112,0.009074255,83.333336,135.41667,218.75,500.0,0.38690785,229.22717,3.5269659,79119.805,3.9167035,28.839417,-0.06098644,0.23203756,0.061508764,27.632036,1.3466601,4.1251445,6.3981614,23.849298,12.057625,-3.0546043,9.655211,-3.1363137,-28.871956,-13.85511,-3.2947352,3.812766,3.29345
0.0,0.6118959,0.0,0.0,0.0,-100.0,0.48529756,0.80076915,0.06710897,0.08680555,0.090490796,0.22501113,0.32998118,0.3517705,0.34813237,0.40729967,0.6292397,0.831187,0.99149984,0.7049732,0.78639156,0.9725054,0.98970574,0.90704244,0.9108226,0.946891,0.96674746,1.2005304,0.98232037,1.0708386,1.004342,0.98362595,1.088881,1.0852851,1.0786586,0.93582535,0.044520024,0.00840024,114.583336,156.25,239.58333,500.0,0.36330155,247.66557,3.5785072,80116.09,4.0808654,30.861696,-0.05644526,0.25195006,0.06150348,27.312517,2.364569,2.8269246,4.781361,19.215858,7.858829,-3.0657609,0.5725441,-2.5388093,-25.017954,-17.456213,-2.9247885,4.2394786,6.5542927
0.0,0.616697,0.0,0.0,0.0,-100.0,0.4677573,0.80934244,0.05580099,0.09166667,0.08164892,0.20063205,0.30794385,0.3482492,0.36384818,0.4493399,0.63289493,0.8056896,0.9742465,0.75005466,0.84103495,0.98610955,0.9595027,0.8442948,0.93591875,0.98236656,0.918355,1.2187349,0.9177014,0.95182437,1.0521246,1.1399869,1.206483,1.1129304,1.1010724,0.9599152,0.03867409,0.0066569895,125.0,177.08333,354.16666,645.8333,0.27700865,298.77322,3.9851868,104567.836,3.5762098,24.021233,-0.029573917,0.30176485,0.037119005,25.439913,1.90612,-1.4183646,-0.06969341,18.965591,4.8878355,-3.518502,-0.61303324,-4.2804174,-23.822174,-14.378563,1.206308,-5.8679414,8.195881
0.0,0.6282858,0.0,0.0,0.0,-100.0,0.46064422,0.8160353,0.050049406,0.095138885,0.0720966,0.17673878,0.2858681,0.345798,0.3922011,0.49345446,0.6388259,0.77133673,0.9361987,0.7931579,0.8766856,0.95211715,0.87525755,0.8000706,0.92922616,1.0069615,0.8905403,1.2064301,0.9173698,0.892847,1.0542668,1.3160666,1.3288697,1.1029066,1.1056718,1.0559539,0.04514196,0.0042907763,135.41667,177.08333,364.58334,635.4167,0.21434301,292.8619,4.001334,97728.15,4.184843,31.620451,-0.02858772,0.29758677,0.038682174,25.781471,4.331202,-1.197627,-1.8968831,12.696244,6.043942,-7.8196244,-2.9413478,-6.641443,-15.160357,-14.834819,4.83236,-7.85079,12.8841715
0.0,0.6376119,0.0,0.0,0.0,-100.0,0.45537853,0.81351566,0.056276012,0.095138885,0.06690147,0.16480611,0.2769333,0.3550888,0.4270531,0.53420526,0.64788,0.7372114,0.8969135,0.82488376,0.8963011,0.8935182,0.75491554,0.7954996,0.9168015,1.012638,0.8800277,1.1555897,0.9586995,0.8661952,1.0415376,1.3904263,1.3685118,1.0528536,1.0614998,1.1745166,0.040281374,0.003456419,125.0,166.66667,333.33334,604.1667,0.22356755,265.68567,3.817231,83883.98,4.2458024,32.923573,-0.037331194,0.27088395,0.041305985,27.719826,3.5585928,0.63079447,-1.2018533,16.854223,9.322116,-6.302274,1.1796428,-8.938439,-11.31485,-9.814021,1.0197233,-13.001942,10.982671
0.0,0.6352689,0.0,0.0,0.0,-100.0,0.4493604,0.80428886,0.06510023,0.092361115,0.07131655,0.16825186,0.26997128,0.35811853,0.44314143,0.56700134,0.6513242,0.7079854,0.8617814,0.85578805,0.94756824,0.8588802,0.6604232,0.8127529,0.90566254,0.99005455,0.8731763,1.0928789,1.0153586,0.8830759,1.0494992,1.3452848,1.3105458,0.9996045,0.9924368,1.2196273,0.03894296,0.0031266436,104.166664,145.83333,229.16667,572.9167,0.22718732,230.8927,3.6549513,72861.664,4.1287303,31.443476,-0.042229835,0.23590255,0.046587553,29.305382,3.3849432,3.11856,-0.009881516,21.02115,11.445321,-7.878839,2.82376,-5.036431,-10.190814,-6.0375576,-3.7897398,-7.919525,11.231898
0.0,0.6192099,0.0,0.0,0.0,-100.0,0.44742346,0.7944414,0.06505685,0.09166667,0.08087603,0.18568802,0.2809143,0.34848395,0.43458328,0.57459897,0.63207436,0.687553,0.84499484,0.87063795,1.0186172,0.8725207,0.62513286,0.82292527,0.9145436,0.9848406,0.8693414,1.0472435,1.0718242,0.9441131,1.0614953,1.2053658,1.2012857,0.996304,0.9171553,1.1623626,0.026927458,0.0034373489,114.583336,156.25,197.91667,572.9167,0.18809164,229.6491,3.509781,71808.12,3.8743362,27.119612,-0.044005632,0.234013,0.045801517,29.03892,1.4623613,4.6508317,1.8736976,26.769308,13.99973,-8.20076,2.6824605,-5.7672553,-18.15215,-3.8053524,-11.471458,-9.846663,8.617495
0.0,0.5951259,0.0,0.0,0.0,-100.0,0.4952465,0.81357247,0.062014624,0.094444446,0.09038478,0.20110817,0.29441413,0.32992992,0.40443835,0.5438344,0.5991159,0.6695277,0.834023,0.8794368,1.0957539,0.9341402,0.65322214,0.84159964,0.9730417,0.98947287,0.89759415,1.0518553,1.1425042,1.093038,1.1136665,1.1376529,1.1869752,1.130964,0.94476056,1.1204301,0.024191564,0.0070018806,104.166664,145.83333,197.91667,614.5833,0.1599328,244.68535,3.6261635,119782.66,3.9539673,24.933327,-0.0445651,0.24041946,0.041752633,23.985199,3.9183362,4.933905,6.372938,27.100937,13.837119,-8.791271,1.3499337,-4.8282185,-16.74599,-4.2348833,-12.490677,-3.404576,11.404956
0.0,0.5793025,0.0,0.0,0.0,-100.0,0.54878706,0.89099765,0.059276868,0.093055554,0.097653754,0.20321548,0.2894406,0.30442217,0.37748203,0.4839728,0.5619415,0.6498039,0.8151343,0.8790625,1.1372219,0.9949588,0.71443146,0.8971531,1.092539,1.1054286,1.04311,1.121243,1.2292597,1.2933253,1.2240405,1.263936,1.3846687,1.4397072,1.2116436,1.351142,0.018586062,0.012984172,93.75,114.583336,187.5,739.5833,0.21491523,289.4103,3.6003263,286250.3,3.9195735,22.559896,-0.043458804,0.25632566,0.03384477,16.430752,4.72541,3.71031,13.301926,22.492264,18.636776,0.6153285,1.8545612,-5.323121,-8.851771,-4.3208785,-7.714828,-3.3430512,11.145702
0.0,0.5730856,0.0,0.0,0.0,-100.0,0.5684226,1.0191692,0.0586917,0.094444446,0.09644092,0.19333136,0.27073914,0.27975532,0.3643953,0.42662165,0.5395959,0.6333074,0.7951041,0.87506604,1.1298229,1.0078547,0.7711301,1.00258,1.2686003,1.3235579,1.2919787,1.1926774,1.3260145,1.48596,1.4220558,1.5718546,1.7458953,1.8779198,1.723333,1.8828039,0.019353846,0.014478326,104.166664,125.0,291.66666,833.3333,0.29407087,345.63388,3.8036852,364618.12,3.6633103,18.624857,-0.03620342,0.2998071,0.030135358,12.272736,6.2047915,1.2866122,12.548726,16.166298,14.851708,2.4755666,-0.5895593,-10.620749,-7.495827,-5.9534492,-8.332841,-1.2200257,9.434232
0.0,0.5809968,0.0,0.0,0.0,-100.0,0.5292658,1.1296692,0.054619122,0.09027778,0.08975786,0.17452331,0.23643918,0.26013651,0.37277165,0.3896021,0.5318584,0.63174534,0.7810578,0.85314435,1.0656147,0.9693167,0.8197396,1.0936742,1.3728846,1.4849597,1.4810172,1.2153668,1.3861951,1.5803299,1.6136469,1.9178581,2.074742,2.2897613,2.2683263,2.41693,0.020116294,0.012692437,83.333336,114.583336,312.5,833.3333,0.3072244,351.6957,3.8230286,371355.53,3.4294636,16.561438,-0.025100192,0.3048099,0.019580765,12.481201,5.879309,-2.2961967,9.294407,17.170631,12.12896,2.299401,2.8965967,-9.356372,-13.572547,-4.7388077,-3.2772973,0.40816912,8.302699
0.0,0.6007726,0.0,0.0,0.0,-100.0,0.48112047,1.147347,0.04783156,0.08888889,0.078481235,0.15631133,0.21710356,0.25766683,0.38663554,0.38711378,0.5355295,0.6475541,0.78652555,0.7845316,0.97080785,0.8992116,0.8602233,1.0869223,1.3427941,1.4794165,1.4928223,1.1447158,1.402821,1.5568117,1.6849915,2.0424154,2.1454203,2.4079533,2.4946213,2.5816183,0.021927694,0.00827497,83.333336,125.0,364.58334,770.8333,0.26060006,328.05896,3.9231005,262894.0,3.6700785,19.359268,-0.020274904,0.29990533,0.01980265,15.565921,7.298031,-1.8811411,4.4837985,16.143835,7.2452774,-3.6652832,5.6694527,-9.235978,-17.715563,-8.287746,-6.9568086,7.404522,11.827138
0.0,0.61630255,0.0,0.0,0.0,-100.0,0.45268846,1.0746994,0.04379496,0.086111106,0.07232401,0.14351976,0.20670079,0.27408323,0.40731335,0.4121559,0.5467219,0.6667399,0.79591733,0.7006306,0.8804719,0.8635557,0.9174321,0.9829693,1.1933213,1.3181542,1.3435965,1.0080217,1.3660549,1.4707371,1.5796145,1.917111,1.9800946,2.2324543,2.3486803,2.313809,0.021249004,0.007166376,62.5,104.166664,364.58334,750.0,0.19413121,305.53012,3.95115,220973.69,3.7192757,20.863089,-0.019103294,0.28511944,0.017370911,17.816383,6.50106,-2.78598,6.5006127,17.21459,7.7362924,-2.0776565,9.618076,-1.5544004,-14.598674,-6.0762486,-3.646025,10.755997,13.979976
0.0,0.62292534,0.0,0.0,0.0,-100.0,0.42093745,0.9680018,0.0434206,0.086111106,0.07211921,0.13632666,0.19770388,0.283605,0.42023245,0.45682967,0.5599892,0.67142123,0.7869143,0.6212362,0.7981569,0.8534541,0.9729406,0.872314,1.0263518,1.1694361,1.186865,0.8844207,1.2995384,1.3569723,1.368885,1.6446414,1.7305697,1.8623456,2.0104806,1.9242953,0.018185554,0.0060439906,93.75,125.0,447.91666,812.5,0.15589997,330.26956,4.1242623,216539.92,3.543457,19.83164,-0.013821546,0.3123697,0.018425463,18.900045,5.1401596,-1.8084916,5.1598907,12.082562,7.1794124,-2.6327536,13.487175,0.7513029,-12.613957,-7.89151,-3.4003077,8.905545,12.135418
0.0,0.62435,0.0,0.0,0.0,-100.0,0.400362,0.882374,0.04739283,0.084027775,0.0756225,0.13906495,0.19121893,0.2799274,0.43146387,0.502284,0.57617456,0.65918845,0.76010925,0.57659626,0.7363789,0.84125394,0.9877538,0.8550202,0.937404,1.0861839,1.0692265,0.8101425,1.2244029,1.2647347,1.1536609,1.4020882,1.5271459,1.5378214,1.6998132,1.617044,0.017069856,0.0053010765,93.75,114.583336,375.0,635.4167,0.19779114,274.5494,3.7724864,155532.77,4.1879907,29.127937,-0.021505488,0.26362583,0.015578202,21.040506,4.1803317,-0.37914395,7.034415,14.236679,6.654608,1.6914549,18.520138,0.7537896,-17.326462,-0.06705443,-0.87982255,1.0319424,10.5240965
0.0,0.6307789,0.0,0.0,0.0,-100.0,0.3864441,0.82115436,0.052129906,0.08055555,0.082121976,0.15097107,0.1913715,0.260245,0.4302887,0.5203616,0.594457,0.6471481,0.7293222,0.55398667,0.68160456,0.7963526,0.95436317,0.9505126,0.90883154,0.9744079,0.9596235,0.80596757,1.1674167,1.1988658,0.992155,1.2316823,1.370511,1.3235542,1.4524444,1.4214468,0.016318986,0.0048529017,93.75,114.583336,260.41666,437.5,0.22071517,219.3242,3.4135838,109432.586,5.1105475,41.887836,-0.03164733,0.21351206,0.022205776,22.752542,6.543588,2.8339005,7.066015,16.844063,8.481488,2.0435836,26.648737,-1.2474812,-27.186914,0.75086623,-0.68002486,-4.36643,10.0650625
0.0,0.6261682,0.0,0.0,0.0,-100.0,0.39025784,0.78248364,0.050804153,0.07430556,0.08737584,0.16702245,0.21209793,0.24962337,0.4233801,0.5064577,0.61281186,0.64641434,0.71018344,0.53634846,0.65546083,0.73033285,0.88886505,1.1051869,0.9481976,0.84613013,0.853604,0.8371978,1.1547915,1.1844219,0.89055705,1.1304594,1.2446427,1.1909333,1.2387692,1.2933092,0.016551903,0.0051698764,93.75,125.0,229.16667,437.5,0.27304927,216.67743,3.325427,95116.54,5.0863843,41.76194,-0.032801177,0.21317728,0.02103357,23.714867,5.3160563,4.249042,9.054391,17.957237,7.779125,2.153024,25.965017,-8.046197,-30.429398,1.7523742,-0.81775826,-12.269165,14.352814
0.0,0.61336416,0.0,0.0,0.0,-100.0,0.38400742,0.7646697,0.047845427,0.06736112,0.08958059,0.18293756,0.24786393,0.25045875,0.39863965,0.47447893,0.62831765,0.6579847,0.69421464,0.51789975,0.6609314,0.6842215,0.83996916,1.2736688,1.0180941,0.73105973,0.7759459,0.8757179,1.1677812,1.1884891,0.83825684,1.0975946,1.158372,1.124307,1.0992235,1.2054049,0.015370689,0.0053393184,114.583336,156.25,250.0,531.25,0.20289792,255.92183,3.4645529,108881.23,4.5238853,33.92599,-0.025248075,0.2533425,0.025342628,23.218462,4.4504795,5.206892,8.990512,17.145933,5.3747926,1.447156,25.956703,-9.593764,-36.235264,-5.794745,-6.8886986,-15.989711,11.716651
0.0,0.61457175,0.0,0.0,0.0,-100.0,0.38332334,0.76313305,0.048160136,0.059722226,0.0857721,0.19160248,0.28784132,0.26483256,0.37118384,0.459447,0.632355,0.6632187,0.6669281,0.50975776,0.68869334,0.6646728,0.81036144,1.3820801,1.072985,0.7144607,0.7621134,0.912412,1.1824076,1.1739095,0.81925756,1.1096299,1.1118921,1.0725894,1.0432453,1.1878117,0.014709055,0.0053085354,114.583336,156.25,250.0,520.8333,0.20168044,253.5821,3.4699118,107626.9,4.7709794,38.93073,-0.02520714,0.2509184,0.023552962,23.383797,4.0496197,5.655455,10.650195,13.7689295,5.336436,0.06017804,20.234562,-11.368221,-31.288393,-6.0750637,-6.8286777,-19.08244,11.34933
0.0,0.63130045,0.0,0.0,0.0,-100.0,0.3862628,0.76966363,0.079941414,0.05138889,0.08520498,0.20498754,0.32743892,0.2854353,0.34329388,0.4848388,0.6246892,0.65001017,0.62625283,0.51736766,0.7200184,0.6589344,0.78576726,1.4614948,1.1186565,0.76701695,0.79727197,0.93394566,1.1640689,1.1166153,0.8297922,1.1090691,1.0870055,1.0532157,1.0574589,1.2014052,0.012348521,0.0054097436,104.166664,135.41667,166.66667,312.5,0.22628064,189.11482,3.056804,62941.8,6.9624405,82.93306,-0.060420822,0.1906162,0.046914812,25.082518,7.6803412,9.60216,15.872012,13.006867,8.2801695,3.5492785,23.49032,-9.296153,-28.978266,-5.3940063,-10.640124,-20.701422,4.929012
0.0,0.64587766,0.0,0.0,0.0,-100.0,0.40614232,0.7767169,0.12750472,0.045833334,0.103229605,0.24243979,0.37610397,0.32016537,0.34237528,0.544614,0.61273354,0.62467813,0.58419544,0.5402145,0.7381119,0.65465254,0.76237303,1.477889,1.115527,0.8323857,0.8441294,0.935268,1.1047746,1.0422312,0.8861551,1.064496,1.0396761,1.0457814,1.1130654,1.247372,0.016121745,0.004885252,83.333336,114.583336,145.83333,177.08333,0.5362788,135.16405,2.7064846,27187.775,10.9038925,232.75996,-0.23832881,0.13863294,0.22324641,29.191864,12.177718,12.85613,20.888197,15.073071,10.626995,1.2221681,24.14689,-11.686582,-18.80425,-2.872966,-7.848804,-16.788874,2.8967392
0.0,0.64638495,0.0,0.0,0.0,-100.0,0.41517434,0.78582627,0.17054577,0.044444446,0.14527889,0.30648658,0.42979407,0.36590198,0.35803553,0.5923458,0.60676605,0.60529274,0.5544529,0.56688476,0.7675051,0.66709465,0.7341135,1.4792463,1.1188908,0.8750131,0.8672769,0.91493535,1.0244006,0.9801981,0.99435735,1.0018312,0.9851728,1.0438353,1.1772003,1.2691722,0.015739769,0.004868547,83.333336,104.166664,135.41667,166.66667,0.6156915,117.05439,2.3952255,12232.957,13.394153,320.37277,-0.33399138,0.12144626,0.3383627,30.684088,13.913025,15.617058,24.435965,22.0162,10.356076,5.420444,28.137762,-11.01101,-19.078333,-4.490916,-13.945682,-13.950256,2.7225752
0.0,0.61458033,0.0,0.0,0.0,-100.0,0.41280702,0.7910127,0.1705064,0.050694447,0.1969496,0.37103644,0.46332243,0.40771744,0.38581076,0.6078449,0.61519337,0.60587066,0.5387706,0.571444,0.8189488,0.7175963,0.713247,1.4290584,1.0891192,0.86822706,0.8504517,0.87347645,0.9559931,0.96957487,1.1161164,0.9679056,0.9479413,1.0460318,1.2507371,1.1879448,0.018557131,0.0037418045,72.916664,83.333336,114.583336,145.83333,0.6872409,100.87423,2.2403965,8500.523,14.127681,346.86935,-0.36911598,0.10376523,0.31248546,31.68344,14.838441,14.897007,22.119455,27.806305,7.4620366,4.6405873,26.860159,-3.855794,-16.560972,-0.78543884,-15.722496,-6.766411,7.391896
0.0,0.5882447,0.0,0.0,0.0,-100.0,0.38999665,0.78988475,0.1379495,0.056944445,0.22593565,0.39225745,0.4412005,0.43943596,0.40891016,0.5892963,0.623489,0.6134725,0.52314985,0.5590249,0.8972481,0.81385994,0.6974934,1.33573,1.0411235,0.82455903,0.8083489,0.83751225,0.9410483,1.025956,1.1740332,0.96501,0.9646147,1.052589,1.310986,1.0307175,0.015647275,0.003347236,83.333336,83.333336,114.583336,145.83333,0.53349394,111.0375,2.264699,16761.764,11.396939,217.06816,-0.21112467,0.11354506,0.16225143,30.039953,12.72568,13.679982,19.008083,29.660347,4.3392835,0.30898252,27.491121,4.4901414,-20.63855,3.7863076,-20.915495,-5.488081,12.407695
0.0,0.5816224,0.0,0.0,0.0,-100.0,0.3690031,0.78083485,0.104875825,0.060416665,0.21169008,0.35323462,0.37153307,0.44479284,0.42303863,0.581541,0.6249488,0.61164474,0.49497604,0.53153026,0.97926855,0.93515205,0.68793136,1.1926161,0.97585493,0.7655031,0.75807834,0.813163,0.98921424,1.1350411,1.1222924,0.96008295,1.0379523,1.085536,1.3410295,0.8740606,0.015714673,0.002609672,62.5,62.5,114.583336,145.83333,0.5457567,108.92617,2.2856958,28793.56,8.736533,126.34852,-0.11977116,0.108064406,0.045125857,28.777863,11.065936,9.187226,14.254147,26.162134,0.31057665,-9.359992,25.144516,12.340587,-17.06552,8.82747,-22.604553,-4.6790147,18.986359
0.0,0.60298496,0.0,0.0,0.0,-100.0,0.35286677,0.76748544,0.085016616,0.060416665,0.17256694,0.2852279,0.29732025,0.4361372,0.42505655,0.597547,0.6154966,0.5945652,0.45572874,0.51488954,1.0505834,1.0509596,0.6913774,1.0287572,0.9110922,0.72131294,0.7242408,0.8167062,1.0751052,1.2512305,1.0067493,0.92350197,1.0894445,1.083116,1.3154645,0.8204449,0.012306097,0.0024004488,52.083332,62.5,114.583336,166.66667,0.45041856,115.22495,2.3980815,36368.3,6.951691,72.924164,-0.068346,0.11343327,0.04486299,27.812838,8.758292,9.212243,14.055508,24.798147,3.6503112,-15.536763,28.963684,12.768539,-15.965865,3.282416,-26.263891,-8.492593,21.288687
0.0,0.6157389,0.0,0.0,0.0,-100.0,0.345602,0.7577525,0.08391092,0.060416665,0.13200037,0.22214122,0.25254533,0.40295163,0.4043274,0.6170974,0.60353893,0.5732687,0.41987062,0.51829296,1.1058434,1.1390976,0.7130297,0.8661616,0.8698969,0.7167404,0.72112364,0.85061175,1.1541495,1.314075,0.8959939,0.8984019,1.1139823,1.0734401,1.251197,0.8717866,0.0094933035,0.0021020635,41.666668,62.5,114.583336,260.41666,0.36412752,129.81117,2.593645,52522.125,5.847381,54.82632,-0.05220884,0.12602086,0.025100654,26.28121,7.8892274,6.6421304,13.029663,24.978302,6.8955116,-15.972836,23.397202,17.368547,-11.617118,-2.0312216,-26.567383,-10.847304,22.609549
0.0,0.6048346,0.0,0.0,0.0,-100.0,0.35506153,0.7587617,0.08727876,0.06111111,0.11481541,0.19319744,0.24902229,0.36153722,0.37524024,0.6282348,0.59711593,0.5570159,0.39690986,0.53781044,1.1493952,1.1939713,0.751786,0.7551977,0.8566973,0.7647557,0.7596901,0.87386847,1.1821424,1.2916634,0.83838654,0.9384158,1.1136265,1.0674576,1.205244,0.97460747,0.006728807,0.0023098246,62.5,83.333336,114.583336,260.41666,0.37466538,136.63783,2.6250865,44205.25,6.9356904,83.19634,-0.076944195,0.1360345,0.06292472,26.722357,9.01717,9.450072,19.706179,27.122543,7.2603173,-10.032599,23.825106,17.56002,-9.074716,-7.2730165,-29.601126,-13.684003,19.081072
0.0,0.590382,0.0,0.0,0.0,-100.0,0.3578175,0.7663916,0.0972297,0.061805557,0.11672912,0.1957444,0.2674434,0.3301504,0.34270895,0.61616683,0.5944615,0.5500302,0.39278087,0.57879835,1.181173,1.2180719,0.8029786,0.7080762,0.8569482,0.8169372,0.81847715,0.8688356,1.144803,1.1855395,0.84727794,1.0149931,1.0978343,1.1021329,1.2059684,1.0711194,0.007218844,0.002177792,72.916664,83.333336,114.583336,239.58333,0.42192933,131.18568,2.526315,37198.13,7.9323554,114.77387,-0.111819565,0.13149294,0.06266912,27.96808,10.65313,6.9585404,23.420717,30.383705,8.123229,-8.663551,21.496384,16.91714,-6.739689,-7.7715816,-27.221056,-10.988988,14.746651
